7 10 0.005296
7 11 0.007161
7 12 0.008177
7 13 0.007912
7 14 0.006929
7 15 0.005757
7 16 0.003901
7 17 0.000613
7 18 -0.003469
7 19 -0.006230
7 20 -0.005973
7 21 -0.003085
7 22 0.000425
7 23 0.002717
7 24 0.003212
7 25 0.002332
7 26 0.000829
7 27 -0.000522
7 28 -0.001041
7 29 -0.000457
7 30 0.000769
7 31 0.001617
7 32 0.001266
7 33 -0.000124
7 34 -0.001429
7 35 -0.001543
7 36 -0.000517
7 37 0.000371
7 38 -0.000160
7 39 -0.002099
7 40 -0.004235
7 41 -0.005475
7 42 -0.005829
7 43 -0.005996
7 44 -0.006335
7 45 -0.006582
7 46 -0.006442
7 47 -0.006006
7 48 -0.005426
7 49 -0.004523
8 0 -0.002716
8 1 -0.001860
8 2 -0.002294
8 3 -0.003886
8 4 -0.005122
8 5 -0.004546
8 6 -0.002416
8 7 -0.000425
8 8 0.000322
8 9 0.000521
8 10 0.001562
8 11 0.003648
8 12 0.005631
8 13 0.006555
8 14 0.006573
8 15 0.006066
8 16 0.004573
8 17 0.001417
8 18 -0.002743
8 19 -0.005819
8 20 -0.006148
8 21 -0.004104
8 22 -0.001612
8 23 -0.000338
8 24 -0.000594
8 25 -0.001672
8 26 -0.002676
8 27 -0.002939
8 28 -0.002111
8 29 -0.000327
8 30 0.001583
8 31 0.002365
8 32 0.001221
8 33 -0.001368
8 34 -0.003779
8 35 -0.004529
8 36 -0.003613
8 37 -0.002514
8 38 -0.002735
8 39 -0.004312
8 40 -0.005922
8 41 -0.006391
8 42 -0.005806
8 43 -0.005096
8 44 -0.004871
8 45 -0.004997
8 46 -0.005102
8 47 -0.005038
8 48 -0.004716
8 49 -0.003923
9 0 -0.001751
9 1 -0.001292
9 2 -0.001673
9 3 -0.002787
9 4 -0.003333
9 5 -0.002285
9 6 -0.000394
9 7 0.000428
9 8 -0.000657
9 9 -0.002323
9 10 -0.002610
9 11 -0.001123
9 12 0.000821
9 13 0.002016
9 14 0.002541
9 15 0.002897
9 16 0.002735
9 17 0.001257
9 18 -0.001303
9 19 -0.003387
9 20 -0.003636
9 21 -0.002342
9 22 -0.001104
9 23 -0.001246
9 24 -0.002798
9 25 -0.004766
9 26 -0.005978
9 27 -0.005652
9 28 -0.003614
9 29 -0.000438
9 30 0.002547
9 31 0.003765
9 32 0.002409
9 33 -0.000764
9 34 -0.003770
9 35 -0.004856
9 36 -0.003919
9 37 -0.002462
9 38 -0.002071
9 39 -0.002924
9 40 -0.003893
9 41 -0.003960
9 42 -0.003198
9 43 -0.002349
9 44 -0.001849
9 45 -0.001613
9 46 -0.001545
9 47 -0.001744
9 48 -0.002121
9 49 -0.002209
10 0 -0.001147
10 1 -0.000598
10 2 -0.000231
10 3 -0.000314
10 4 -0.000071
10 5 0.001094
10 6 0.002313
10 7 0.001912
10 8 -0.000532
10 9 -0.003396
10 10 -0.004695
10 11 -0.004187
10 12 -0.003259
10 13 -0.002948
10 14 -0.002812
10 15 -0.001972
10 16 -0.000606
10 17 0.000250
10 18 0.000177
10 19 -0.000058
10 20 0.000407
10 21 0.001302
10 22 0.001411
10 23 -0.000158
10 24 -0.003099
10 25 -0.006127
10 26 -0.007811
10 27 -0.007265
10 28 -0.004470
10 29 -0.000339
10 30 0.003489
10 31 0.005301
10 32 0.004299
10 33 0.001263
10 34 -0.001824
10 35 -0.003155
10 36 -0.002409
10 37 -0.000792
10 38 0.000243
10 39 0.000280
10 40 -0.000067
10 41 -0.000180
10 42 -0.000065
10 43 0.000057
10 44 0.000287
10 45 0.000790
10 46 0.001232
10 47 0.000977
10 48 -0.000042
10 49 -0.001019
11 0 -0.001582
11 1 -0.000402
11 2 0.001036
11 3 0.001972
11 4 0.002658
11 5 0.003491
11 6 0.003887
11 7 0.002742
11 8 0.000032
11 9 -0.002729
11 10 -0.004062
11 11 -0.004155
11 12 -0.004396
11 13 -0.005408
11 14 -0.006212
11 15 -0.005529
11 16 -0.003377
11 17 -0.000936
11 18 0.000903
11 19 0.002271
11 20 0.003549
11 21 0.004376
11 22 0.003795
11 23 0.001300
11 24 -0.002452
11 25 -0.005946
11 26 -0.007696
11 27 -0.006972
11 28 -0.004014
11 29 0.000123
11 30 0.003930
11 31 0.005968
11 32 0.005537
11 33 0.003139
11 34 0.000291
11 35 -0.001408
11 36 -0.001316
11 37 -0.000018
11 38 0.001408
11 39 0.002306
11 40 0.002598
11 41 0.002318
11 42 0.001476
11 43 0.000436
11 44 -0.000039
11 45 0.000427
11 46 0.001163
11 47 0.001038
11 48 -0.000200
11 49 -0.001490
12 0 -0.002711
12 1 -0.000887
12 2 0.001250
12 3 0.002635
12 4 0.003250
12 5 0.003541
12 6 0.003380
12 7 0.002242
12 8 0.000319
12 9 -0.001264
12 10 -0.001725
12 11 -0.001689
12 12 -0.002443
12 13 -0.004206
12 14 -0.005685
12 15 -0.005498
12 16 -0.003633
12 17 -0.001207
12 18 0.000890
12 19 0.002629
12 20 0.004141
12 21 0.004910
12 22 0.004042
12 23 0.001297
12 24 -0.002365
12 25 -0.005310
12 26 -0.006288
12 27 -0.005073
12 28 -0.002329
12 29 0.000934
12 30 0.003776
12 31 0.005449
12 32 0.005471
12 33 0.003858
12 34 0.001333
12 35 -0.000904
12 36 -0.001863
12 37 -0.001350
12 38 0.000081
12 39 0.001622
12 40 0.002536
12 41 0.002264
12 42 0.000733
12 43 -0.001273
12 44 -0.002461
12 45 -0.002207
12 46 -0.001292
12 47 -0.001109
12 48 -0.002067
12 49 -0.003062
13 0 -0.003323
13 1 -0.001610
13 2 0.000208
13 3 0.001162
13 4 0.001317
13 5 0.001285
13 6 0.001241
13 7 0.000905
13 8 0.000354
13 9 0.000205
13 10 0.000715
13 11 0.001155
13 12 0.000560
13 13 -0.000985
13 14 -0.002279
13 15 -0.002313
13 16 -0.001292
13 17 -0.000143
13 18 0.000679
13 19 0.001478
13 20 0.002430
13 21 0.002878
13 22 0.001857
13 23 -0.000714
13 24 -0.003618
13 25 -0.005198
13 26 -0.004646
13 27 -0.002485
13 28 0.000074
13 29 0.002143
13 30 0.003557
13 31 0.004447
13 32 0.004633
13 33 0.003647
13 34 0.001392
13 35 -0.001371
13 36 -0.003376
13 37 -0.003756
13 38 -0.002597
13 39 -0.000774
13 40 0.000537
13 41 0.000387
13 42 -0.001379
13 43 -0.003777
13 44 -0.005248
13 45 -0.004995
13 46 -0.003762
13 47 -0.003021
13 48 -0.003352
13 49 -0.003864
14 0 -0.002324
14 1 -0.001841
14 2 -0.001528
14 3 -0.001852
14 4 -0.002375
14 5 -0.002304
14 6 -0.001467
14 7 -0.000389
14 8 0.000498
14 9 0.001248
14 10 0.001927
14 11 0.002186
14 12 0.001716
14 13 0.000895
14 14 0.000546
14 15 0.000940
14 16 0.001401
14 17 0.001148
14 18 0.000316
14 19 -0.000226
14 20 -0.000095
14 21 -0.000058
14 22 -0.001208
14 23 -0.003522
14 24 -0.005536
14 25 -0.005569
14 26 -0.003274
14 27 0.000058
14 28 0.002657
14 29 0.003711
14 30 0.003734
14 31 0.003642
14 32 0.003599
14 33 0.002872
14 34 0.000825
14 35 -0.002102
14 36 -0.004545
14 37 -0.005328
14 38 -0.004348
14 39 -0.002539
14 40 -0.001234
14 41 -0.001444
14 42 -0.003245
14 43 -0.005552
14 44 -0.006757
14 45 -0.006036
14 46 -0.004106
14 47 -0.002500
14 48 -0.002070
14 49 -0.002332
15 0 0.000287
15 1 -0.001084
15 2 -0.002886
15 3 -0.004918
15 4 -0.006241
15 5 -0.005865
15 6 -0.003809
15 7 -0.001177
15 8 0.000809
15 9 0.001618
15 10 0.001371
15 11 0.000459
15 12 -0.000531
15 13 -0.000845
15 14 -0.000070
15 15 0.001255
15 16 0.001879
15 17 0.001048
15 18 -0.000628
15 19 -0.001790
15 20 -0.001884
15 21 -0.001839
15 22 -0.002924
15 23 -0.005052
15 24 -0.006496
15 25 -0.005466
15 26 -0.001903
15 27 0.002336
15 28 0.005019
15 29 0.005298
15 30 0.004070
15 31 0.002784
15 32 0.001987
15 33 0.001045
15 34 -0.000776
15 35 -0.003190
15 36 -0.004986
15 37 -0.005173
15 38 -0.003851
15 39 -0.002083
15 40 -0.001137
15 41 -0.001768
15 42 -0.003765
15 43 -0.005896
15 44 -0.006585
15 45 -0.005092
15 46 -0.002195
15 47 0.000434
15 48 0.001594
15 49 0.001311
16 0 0.003217
16 1 0.000514
16 2 -0.002850
16 3 -0.006234
16 4 -0.008290
16 5 -0.007794
16 6 -0.004885
16 7 -0.001221
16 8 0.001207
16 9 0.001373
16 10 -0.000433
16 11 -0.003052
16 12 -0.005043
16 13 -0.005287
16 14 -0.003661
16 15 -0.001333
16 16 -0.000025
16 17 -0.000539
16 18 -0.001970
16 19 -0.002658
16 20 -0.002030
16 21 -0.001271
16 22 -0.001931
16 23 -0.003938
16 24 -0.005326
16 25 -0.004069
16 26 -0.000127
16 27 0.004377
16 28 0.006906
16 29 0.006445
16 30 0.003956
16 31 0.001176
16 32 -0.000905
16 33 -0.002456
16 34 -0.003927
16 35 -0.005094
16 36 -0.005177
16 37 -0.003795
16 38 -0.001551
16 39 0.000327
16 40 0.000778
16 41 -0.000527
16 42 -0.002969
16 43 -0.005127
16 44 -0.005467
16 45 -0.003377
16 46 0.000263
16 47 0.003645
16 48 0.005315
16 49 0.004990
17 0 0.004681
17 1 0.002122
17 2 -0.001212
17 3 -0.004762
17 4 -0.007081
17 5 -0.006727
17 6 -0.003764
17 7 -0.000086
17 8 0.001923
17 9 0.001041
17 10 -0.002215
17 11 -0.006162
17 12 -0.008880
17 13 -0.009095
17 14 -0.006884
17 15 -0.003781
17 16 -0.001793
17 17 -0.001764
17 18 -0.002605
17 19 -0.002443
17 20 -0.000708
17 21 0.001123
17 22 0.001128
17 23 -0.000796
17 24 -0.002535
17 25 -0.001762
17 26 0.001790
17 27 0.006007
17 28 0.008161
17 29 0.006966
17 30 0.003217
17 31 -0.001199
17 32 -0.004772
17 33 -0.006999
17 34 -0.007900
17 35 -0.007375
17 36 -0.005295
17 37 -0.002075
17 38 0.001161
17 39 0.003139
17 40 0.003119
17 41 0.001216
17 42 -0.001616
17 43 -0.003868
17 44 -0.004128
17 45 -0.001961
17 46 0.001672
17 47 0.004995
17 48 0.006624
17 49 0.006332
18 0 0.003676
18 1 0.002650
18 2 0.001027
18 3 -0.001234
18 4 -0.002970
18 5 -0.002685
18 6 -0.000280
18 7 0.002466
18 8 0.003297
18 9 0.001251
18 10 -0.002841
18 11 -0.007120
18 12 -0.009713
18 13 -0.009514
18 14 -0.006765
18 15 -0.003161
18 16 -0.000876
18 17 -0.000826
18 18 -0.001782
18 19 -0.001570
18 20 0.000586
18 21 0.003096
18 22 0.003656
18 23 0.001823
18 24 -0.000336
18 25 -0.000225
18 26 0.002771
18 27 0.006699
18 28 0.008674
18 29 0.007042
18 30 0.002330
18 31 -0.003440
18 32 -0.008192
18 33 -0.010744
18 34 -0.010820
18 35 -0.008641
18 36 -0.004817
18 37 -0.000444
18 38 0.003123
18 39 0.004838
18 40 0.004403
18 41 0.002300
18 42 -0.000398
18 43 -0.002338
18 44 -0.002446
18 45 -0.000599
18 46 0.002175
18 47 0.004354
18 48 0.005053
18 49 0.004557
19 0 0.000730
19 1 0.001517
19 2 0.002252
19 3 0.002106
19 4 0.001717
19 5 0.002381
19 6 0.004226
19 7 0.005720
19 8 0.005130
19 9 0.002138
19 10 -0.002044
19 11 -0.005701
19 12 -0.007445
19 13 -0.006551
19 14 -0.003342
19 15 0.000503
19 16 0.002663
19 17 0.002001
19 18 -0.000216
19 19 -0.001373
19 20 -0.000141
19 21 0.002128
19 22 0.002886
19 23 0.001224
19 24 -0.001048
19 25 -0.001199
19 26 0.001732
19 27 0.005969
19 28 0.008419
19 29 0.006981
19 30 0.001902
19 31 -0.004600
19 32 -0.009860
19 33 -0.012179
19 34 -0.011266
19 35 -0.007873
19 36 -0.003292
19 37 0.001036
19 38 0.003930
19 39 0.004854
19 40 0.004016
19 41 0.002153
19 42 0.000270
19 43 -0.000656
19 44 -0.000110
19 45 0.001538
19 46 0.003104
19 47 0.003416
19 48 0.002351
19 49 0.001031
20 0 -0.002465
20 1 -0.000793
20 2 0.001545
20 3 0.003189
20 4 0.004297
20 5 0.005770
20 6 0.007510
20 7 0.008139
20 8 0.006552
20 9 0.003197
20 10 -0.000404
20 11 -0.002937
20 12 -0.003731
20 13 -0.002432
20 14 0.000796
20 15 0.004532
20 16 0.006340
20 17 0.004670
20 18 0.000610
20 19 -0.002822
20 20 -0.003508
20 21 -0.002235
20 22 -0.001582
20 23 -0.002936
20 24 -0.004905
20 25 -0.004756
20 26 -0.001243
20 27 0.003998
20 28 0.007603
20 29 0.006980
20 30 0.002125
20 31 -0.004483
20 32 -0.009624
20 33 -0.011279
20 34 -0.009400
20 35 -0.005363
20 36 -0.000954
20 37 0.002387
20 38 0.003926
20 39 0.003703
20 40 0.002348
20 41 0.000774
20 42 -0.000099
20 43 0.000353
20 44 0.002076
20 45 0.004104
20 46 0.004948
20 47 0.003633
20 48 0.000696
20 49 -0.001939
21 0 -0.004231
21 1 -0.002980
21 2 -0.000529
21 3 0.001741
21 4 0.003771
21 5 0.006038
21 6 0.008048
21 7 0.008436
21 8 0.006622
21 9 0.003671
21 10 0.001189
21 11 -0.000124
21 12 -0.000368
21 13 0.000596
21 14 0.003077
21 15 0.006241
21 16 0.007718
21 17 0.005470
21 18 0.000125
21 19 -0.005176
21 20 -0.007644
21 21 -0.007386
21 22 -0.006838
21 23 -0.007778
21 24 -0.009272
21 25 -0.008672
21 26 -0.004487
21 27 0.001810
21 28 0.006645
21 29 0.007003
21 30 0.002674
21 31 -0.003631
21 32 -0.008282
21 33 -0.009133
21 34 -0.006486
21 35 -0.002244
21 36 0.001568
21 37 0.003723
21 38 0.003918
21 39 0.002536
21 40 0.000390
21 41 -0.001476
21 42 -0.002025
21 43 -0.000664
21 44 0.002253
21 45 0.005272
21 46 0.006474
21 47 0.004756
21 48 0.000876
21 49 -0.002843
22 0 -0.003946
22 1 -0.003902
22 2 -0.002527
22 3 -0.000791
22 4 0.001293
22 5 0.003859
22 6 0.006041
22 7 0.006478
22 8 0.005003
22 9 0.003043
22 10 0.002020
22 11 0.001886
22 12 0.001799
22 13 0.001805
22 14 0.002883
22 15 0.005078
22 16 0.006401
22 17 0.004479
22 18 -0.000715
22 19 -0.006373
22 20 -0.009448
22 21 -0.009519
22 22 -0.008775
22 23 -0.009246
22 24 -0.010428
22 25 -0.009837
22 26 -0.005761
22 27 0.000632
22 28 0.005845
22 29 0.006718
22 30 0.002916
22 31 -0.002804
22 32 -0.006728
22 33 -0.006825
22 34 -0.003718
22 35 0.000442
22 36 0.003695
22 37 0.005099
22 38 0.004536
22 39 0.002315
22 40 -0.000886
22 41 -0.003908
22 42 -0.005326
22 43 -0.004144
22 44 -0.000601
22 45 0.003621
22 46 0.006180
22 47 0.005554
22 48 0.002198
22 49 -0.001708
23 0 -0.002260
23 1 -0.003459
23 2 -0.003491
23 3 -0.002764
23 4 -0.001185
23 5 0.001104
23 6 0.003002
23 7 0.003299
23 8 0.002218
23 9 0.001378
23 10 0.001858
23 11 0.002869
23 12 0.002904
23 13 0.001905
23 14 0.001450
23 15 0.002547
23 16 0.003913
23 17 0.003144
23 18 -0.000468
23 19 -0.004862
23 20 -0.007225
23 21 -0.006838
23 22 -0.005557
23 23 -0.005498
23 24 -0.006596
23 25 -0.006693
23 26 -0.003958
23 27 0.000947
23 28 0.005090
23 29 0.005645
23 30 0.002294
23 31 -0.002472
23 32 -0.005370
23 33 -0.004816
23 34 -0.001667
23 35 0.002060
23 36 0.004831
23 37 0.006042
23 38 0.005487
23 39 0.003010
23 40 -0.001119
23 41 -0.005681
23 42 -0.008720
23 43 -0.008591
23 44 -0.005123
23 45 0.000028
23 46 0.004236
23 47 0.005495
23 48 0.003670
23 49 0.000415
24 0 -0.000493
24 1 -0.002591
24 2 -0.003648
24 3 -0.003622
24 4 -0.002453
24 5 -0.000616
24 6 0.000661
24 7 0.000467
24 8 -0.000534
24 9 -0.000589
24 10 0.001078
24 11 0.003116
24 12 0.003503
24 13 0.001972
24 14 0.000397
24 15 0.000578
24 16 0.002092
24 17 0.002816
24 18 0.001463
24 19 -0.000883
24 20 -0.001981
24 21 -0.000926
24 22 0.000920
24 23 0.001550
24 24 0.000551
24 25 -0.000529
24 26 0.000026
24 27 0.002171
24 28 0.004012
24 29 0.003584
24 30 0.000756
24 31 -0.002560
24 32 -0.004072
24 33 -0.003005
24 34 -0.000381
24 35 0.002311
24 36 0.004338
24 37 0.005566
24 38 0.005585
24 39 0.003569
24 40 -0.000783
24 41 -0.006307
24 42 -0.010617
24 43 -0.011501
24 44 -0.008402
24 45 -0.002839
24 46 0.002481
24 47 0.005259
24 48 0.004857
24 49 0.002366
25 0 0.000277
25 1 -0.002426
25 2 -0.003913
25 3 -0.003875
25 4 -0.002489
25 5 -0.000696
25 6 0.000111
25 7 -0.000675
25 8 -0.001963
25 9 -0.001830
25 10 0.000372
25 11 0.003059
25 12 0.003926
25 13 0.002412
25 14 0.000327
25 15 -0.000075
25 16 0.001592
25 17 0.003664
25 18 0.004421
25 19 0.003922
25 20 0.003717
25 21 0.004913
25 22 0.006867
25 23 0.007926
25 24 0.007225
25 25 0.005465
25 26 0.003945
25 27 0.003140
25 28 0.002390
25 29 0.000895
25 30 -0.001158
25 31 -0.002605
25 32 -0.002487
25 33 -0.001082
25 34 0.000454
25 35 0.001410
25 36 0.002137
25 37 0.003145
25 38 0.003891
25 39 0.002892
25 40 -0.000750
25 41 -0.006044
25 42 -0.010417
25 43 -0.011430
25 44 -0.008418
25 45 -0.002860
25 46 0.002614
25 47 0.005754
25 48 0.005777
25 49 0.003448
26 0 -0.000121
26 1 -0.003325
26 2 -0.004873
26 3 -0.004263
26 4 -0.001964
26 5 0.000516
26 6 0.001452
26 7 0.000346
26 8 -0.001424
26 9 -0.001746
26 10 0.000146
26 11 0.002803
26 12 0.003926
26 13 0.002669
26 14 0.000504
26 15 -0.000207
26 16 0.001542
26 17 0.004590
26 18 0.006930
26 19 0.007684
26 20 0.007695
26 21 0.008263
26 22 0.009590
26 23 0.010624
26 24 0.010266
26 25 0.008387
26 26 0.005683
26 27 0.002867
26 28 0.000285
26 29 -0.001790
26 30 -0.002822
26 31 -0.002317
26 32 -0.000586
26 33 0.001058
26 34 0.001305
26 35 0.000210
26 36 -0.000765
26 37 -0.000371
26 38 0.000858
26 39 0.000953
26 40 -0.001471
26 41 -0.005607
26 42 -0.008887
26 43 -0.008975
26 44 -0.005471
26 45 -0.000043
26 46 0.004799
26 47 0.007160
26 48 0.006525
26 49 0.003637
27 0 -0.000857
27 1 -0.004566
27 2 -0.006235
27 3 -0.005062
27 4 -0.001617
27 5 0.002096
27 6 0.003853
27 7 0.002929
27 8 0.000713
27 9 -0.000538
27 10 0.000268
27 11 0.002139
27 12 0.003055
27 13 0.001959
27 14 -0.000159
27 15 -0.001109
27 16 0.000510
27 17 0.004035
27 18 0.007386
27 19 0.008965
27 20 0.008913
27 21 0.008532
27 22 0.008715
27 23 0.009137
27 24 0.008839
27 25 0.007228
27 26 0.004446
27 27 0.001102
27 28 -0.002013
27 29 -0.004000
27 30 -0.004043
27 31 -0.001991
27 32 0.001044
27 33 0.002999
27 34 0.002358
27 35 -0.000348
27 36 -0.002826
27 37 -0.003187
27 38 -0.001852
27 39 -0.001075
27 40 -0.002519
27 41 -0.005422
27 42 -0.007216
27 43 -0.005826
27 44 -0.001391
27 45 0.003990
27 46 0.007881
27 47 0.008933
27 48 0.007182
27 49 0.003515
28 0 -0.000759
28 1 -0.004884
28 2 -0.007065
28 3 -0.005983
28 4 -0.001884
28 5 0.003044
28 6 0.006038
28 7 0.005819
28 8 0.003435
28 9 0.001149
28 10 0.000479
28 11 0.001112
28 12 0.001486
28 13 0.000418
28 14 -0.001673
28 15 -0.003001
28 16 -0.001991
28 17 0.001226
28 18 0.004846
28 19 0.006957
28 20 0.007075
28 21 0.006146
28 22 0.005294
28 23 0.004810
28 24 0.004235
28 25 0.003053
28 26 0.001100
28 27 -0.001402
28 28 -0.003869
28 29 -0.005357
28 30 -0.004874
28 31 -0.002161
28 32 0.001558
28 33 0.003919
28 34 0.003162
28 35 -0.000126
28 36 -0.003289
28 37 -0.004063
28 38 -0.002772
28 39 -0.001815
28 40 -0.002927
28 41 -0.005190
28 42 -0.005892
28 43 -0.003199
28 44 0.002121
28 45 0.007433
28 46 0.010364
28 47 0.010218
28 48 0.007689
28 49 0.003768
29 0 0.000634
29 1 -0.003518
29 2 -0.006561
29 3 -0.006480
29 4 -0.002719
29 5 0.002824
29 6 0.007024
29 7 0.007869
29 8 0.005750
29 9 0.002736
29 10 0.000757
29 11 0.000251
29 12 0.000197
29 13 -0.000695
29 14 -0.002654
29 15 -0.004519
29 16 -0.004759
29 17 -0.002930
29 18 -0.000121
29 19 0.002013
29 20 0.002594
29 21 0.001896
29 22 0.000698
